"id";"tag";"geom";"data_source"
"429";"dog_park";"POINT (37.618499 55.691667)";"data.mos"
"430";"dog_park";"POINT (37.694481 55.584033)";"data.mos"
"431";"dog_park";"POINT (37.666936 55.589183)";"data.mos"
"432";"dog_park";"POINT (37.675374 55.590156)";"data.mos"
"433";"dog_park";"POINT (37.667701 55.573419)";"data.mos"
"434";"dog_park";"POINT (37.66176 55.679236)";"data.mos"
"435";"dog_park";"POINT (37.659227 55.669544)";"data.mos"
"436";"dog_park";"POINT (37.625704 55.661752)";"data.mos"
"437";"dog_park";"POINT (37.650372 55.668628)";"data.mos"
"438";"dog_park";"POINT (37.629698 55.670765)";"data.mos"
"439";"dog_park";"POINT (37.655849 55.676288)";"data.mos"
"440";"dog_park";"POINT (37.687303 55.674031)";"data.mos"
"441";"dog_park";"POINT (37.672404 55.685932)";"data.mos"
"442";"dog_park";"POINT (37.694262 55.690719)";"data.mos"
"443";"dog_park";"POINT (37.621932 55.667378)";"data.mos"
"444";"dog_park";"POINT (37.611751 55.651122)";"data.mos"
"445";"dog_park";"POINT (37.699344 55.60775)";"data.mos"
"446";"dog_park";"POINT (37.721634 55.617368)";"data.mos"
"447";"dog_park";"POINT (37.71548 55.627229)";"data.mos"
"448";"dog_park";"POINT (37.695782 55.621989)";"data.mos"
"449";"dog_park";"POINT (37.713773 55.59935)";"data.mos"
"450";"dog_park";"POINT (37.706401 55.605482)";"data.mos"
"451";"dog_park";"POINT (37.744656 55.605829)";"data.mos"
"452";"dog_park";"POINT (37.741946 55.598907)";"data.mos"
"453";"dog_park";"POINT (37.729002 55.60746)";"data.mos"
"454";"dog_park";"POINT (37.729915 55.623434)";"data.mos"
"455";"dog_park";"POINT (37.656513 55.642201)";"data.mos"
"456";"dog_park";"POINT (37.67842 55.639348)";"data.mos"
"457";"dog_park";"POINT (37.655154 55.647999)";"data.mos"
"458";"dog_park";"POINT (37.683363 55.631746)";"data.mos"
"459";"dog_park";"POINT (37.677059 55.626467)";"data.mos"
"460";"dog_park";"POINT (37.646527 55.632942)";"data.mos"
"461";"dog_park";"POINT (37.647438 55.628689)";"data.mos"
"462";"dog_park";"POINT (37.606376 55.62544)";"data.mos"
"463";"dog_park";"POINT (37.618229 55.638599)";"data.mos"
"464";"dog_park";"POINT (37.605475 55.604745)";"data.mos"
"465";"dog_park";"POINT (37.59909 55.608153)";"data.mos"
"466";"dog_park";"POINT (37.580192 55.614438)";"data.mos"
"467";"dog_park";"POINT (37.588254 55.607422)";"data.mos"
